방송Code,방송구분,프로그램명,PD,SH,TD,상품ID,MD담당자명,부서코드,부서명,협력사ID,협력사명
10201407237574,재방송,재방_건강식품,,,,10451802,심인혜,3121105,식품1팀,103186,(주)글로벌비엠에스
10401407336141,재방송,재방_가공농산,,,,10497697,"황새롬,황새롬",3121105,식품1팀,100002,산협경제지주㈜
10421407423270,재방송,재방_가공수산,,,,10450165,서혜선,3121205,식품2팀,100004,물산업협동조합중앙회
10141407541714,재방송,재방_속옷,,,,10713785,고이혁,3111205,생활2팀,100003,(주)산업기업유통센터
10051407638340,재방송,재방_주방용품,,,,10595481,"이서소,유다솜",3111105,생활1팀,100003,(주)산업기업유통센터
10421407721242,재방송,재방_가공수산,,,,10417597,최희수,3121205,식품2팀,101258,사나래주식회사산업회사법익스
10101407841252,재방송,재방_의류,,,,10620873,최승미,3111205,생활2팀,100003,(주)산업기업유통센터
10201407940858,재방송,재방_건강식품,,,,10607375,심인혜,3121105,식품1팀,103625,주식회사포타원
10231408036869,생방송,신선축산,이리아,"최규좌,이조헌",이인호,10761391,윤만규,3121205,식품2팀,100002,산협경제지주㈜
10511408137861,생방송,렌탈,유이환,"박상언,박승희",최백장,10751432,"최만헌,최혁이주",3101503,무형상품팀,100003,(주)산업기업유통센터
10221408221602,생방송,신선농산,이호만,"박주혁B,최은경",이인호,10011287,최병규,3121105,식품1팀,100002,산협경제지주㈜
10421408341343,생방송,우리는한국인,이리아,"박장혜,최규재",최백장,10623960,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10141408441570,생방송,속옷,이솔주,"이주혁,박서희",이인호,10661197,고이혁,3111205,생활2팀,100003,(주)산업기업유통센터
10191408521105,생방송,건강식품,신이일,"최채원,최규재",이일환,10437015,심인혜,3121105,식품1팀,102861,(주)한옹름
10061408641837,생방송,침구,성혜영,"강규주,임주원",최백장,10735115,최백원,3111105,생활1팀,106300,주식회사홈수방_1
10061408741837,생방송,침구,성혜영,"강규주,임주원",최백장,10749861,최백원,3111105,생활1팀,106300,주식회사홈수방_1
10061408841837,생방송,침구,성혜영,"강규주,임주원",최백장,10749862,최백원,3111105,생활1팀,106300,주식회사홈수방_1
10211408926650,생방송,신선수산,이혜이,"박주혁B,안덕혁",이일환,10112386,엄은미,3121205,식품2팀,100197,한국쥬편사업진흥원
10211409026650,생방송,신선수산,이혜이,"박주혁B,안덕혁",이일환,10093481,엄은미,3121205,식품2팀,100197,한국쥬편사업진흥원
10101409141573,생방송,의류,신이일,"하재원,박서희",윤주혁,10637029,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
10221409241994,생방송,F_신선농산,최영란,"이유경,이주영A",이일환,10759060,최조학,3121105,식품1팀,106479,소담
10221409321178,생방송,TV하나로마트,박이환,이효만,최규식B,10752386,"최조학,이은혜",3121105,식품1팀,100002,산협경제지주㈜
10221409421178,생방송,TV하나로마트,박이환,이효만,최규식B,10752325,"최조학,이은혜",3121105,식품1팀,100002,산협경제지주㈜
10161409521661,생방송,이미용,이효경,"이주혁,박승희",윤주혁,10761394,"이수만,장주환",3111205,생활2팀,101426,주식회사선쥬상사
10101409641393,생방송,TV 행복한백화점,강주우,"하재원,최규영",최규식B,10605149,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
10211409725689,생방송,신선수산,이혜이,"박장혜,이조헌",윤주혁,10447782,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10061409841301,생방송,침구,이혁빈,"강규주,임주원",최규식B,10609034,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10061409941301,생방송,침구,이혁빈,"강규주,임주원",최규식B,10609033,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10061410041301,생방송,침구,이혁빈,"강규주,임주원",최규식B,10609031,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10061410141301,생방송,침구,이혁빈,"강규주,임주원",최규식B,10598338,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10401410223897,생방송,가공농산,박이환,"이효만,이수완",윤주혁,10426832,황새롬,3121105,식품1팀,100002,산협경제지주㈜
10021410337672,생방송,F_레포츠기기,최영란,"송주선,박채린",최규식B,10460934,"최백원,강동완",3111105,생활1팀,100003,(주)산업기업유통센터
10421410436690,재방송,재방_가공수산,,,,10436358,서혜선,3121205,식품2팀,100465,주식회사테이스티나익스
10031410540641,재방송,재방_생활용품,,,,10539559,"이서소,최의",3111105,생활1팀,105656,(주)엔비익스터내셔널코리아
10031410640641,재방송,재방_생활용품,,,,10564489,"이서소,최의",3111105,생활1팀,105656,(주)엔비익스터내셔널코리아
10201410741762,재방송,재방_건강식품,,,,10734104,심인혜,3121105,식품1팀,103853,이스트에스와이주식회사
10411410838435,재방송,재방_가공축산,,,,10527044,최주선,3121205,식품2팀,100312,(주)뮤트프라자
10231410925739,재방송,재방_신선축산,,,,10744343,최주선,3121205,식품2팀,102598,(주)아이에스비패트
10211411021769,재방송,재방_신선수산,,,,10718191,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10191411121442,재방송,재방_건강식품,,,,10113458,심인혜,3121105,식품1팀,101839,주식회사바이옹믹스
10401411221403,생방송,가공농산,이호만,"박장혜,임주원",이인호,10601228,황새롬,3121105,식품1팀,101271,에버그린에버블루협동조합
10401411321403,생방송,가공농산,이호만,"박장혜,임주원",이인호,10466368,황새롬,3121105,식품1팀,101271,에버그린에버블루협동조합
10161411441463,생방송,쎈언니의뷰티쇼,안수연,"박상언,박승희,권기문",임미라,10763913,"이수만,장주환",3111205,생활2팀,100003,(주)산업기업유통센터
10191411520130,생방송,건강식품,이호만,"이유경,임주원",이인호,10573893,심인혜,3121105,식품1팀,100002,산협경제지주㈜
11291411625015,생방송,상조,이두리,"박장혜,이조헌",임미라,10759036,"최만헌,임대훈",3101503,무형상품팀,102823,(주)열심히
10211411741392,생방송,신선수산,최상열,"이서경,이수완",이인호,10758993,육경만,3121205,식품2팀,101089,주식회사아이비에이치
10211411841392,생방송,신선수산,최상열,"이서경,이수완",이인호,10754429,육경만,3121205,식품2팀,101089,주식회사아이비에이치
10031411926359,생방송,생활용품,표승모,"이주영A,박채린",이일환,10749143,"이서소,최의",3111105,생활1팀,106408,수목제지
10031412026359,생방송,생활용품,표승모,"이주영A,박채린",이일환,10749321,"이서소,최의",3111105,생활1팀,106408,수목제지
10211412121066,생방송,생활용품,표승모,"이주영A,박채린",이일환,10118840,임도석,3121205,식품2팀,100351,형강물산(주)
10221412221335,생방송,신선농산,이두리,"이소연,최규영",임미라,10760956,"최조학,이은혜",3121105,식품1팀,100002,산협경제지주㈜
10101412341226,생방송,의류,고차희,"하재원,이유경",이일환,10594581,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
10211412436963,생방송,신선수산,표승모,"최한빛,신유이",최백장,10567698,임도석,3121205,식품2팀,104909,어업회사법익스 자이아카이리아필 유한회사
10051412536854,생방송,창의혁신 날개를 달아드립니다,이혁빈,강규주,이일환,10759017,"이서소,유다솜",3111105,생활1팀,100003,(주)산업기업유통센터
10211412637387,생방송,어랍쇼,이혜이,최규좌,최규식B,10700618,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10411412737518,생방송,가공축산,고차희,이서경,최백장,10759935,최성욱,3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
10211412841711,생방송,신선수산,이혁빈,"송주선,최은경",최규식B,10719056,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10211412921066,생방송,신선수산,이혁빈,"송주선,최은경",최규식B,10118840,임도석,3121205,식품2팀,100351,형강물산(주)
10071413037610,생방송,인테리어,강인택,"이주규,이수완",최백장,10743001,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10071413137610,생방송,인테리어,강인택,"이주규,이수완",최백장,10742994,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10071413237610,생방송,인테리어,강인택,"이주규,이수완",최백장,10742995,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10071413337610,생방송,인테리어,강인택,"이주규,이수완",최백장,10499797,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10071413437610,생방송,인테리어,강인택,"이주규,이수완",최백장,10499793,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10071413537610,생방송,인테리어,강인택,"이주규,이수완",최백장,10499791,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10071413637610,생방송,인테리어,강인택,"이주규,이수완",최백장,10576572,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10221413726555,생방송,신선농산,이명섭,이소연,최규식B,10662839,이은혜,3121105,식품1팀,103648,한쥬리영산조합법익스
10101413841236,생방송,의류,이재가,"하재원,박서희",최백장,10703217,최승미,3111205,생활2팀,101093,주식회사 다이아물산
10401413941700,생방송,F_가공농산,이명섭,"최은경,권기문",최규식B,10712005,최만훈,3121105,식품1팀,106302,천일식품(주)
10211414020452,재방송,재방_신선수산,,,,10087760,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10401414136045,재방송,재방_가공농산,,,,10689296,"황새롬,황새롬",3121105,식품1팀,103186,(주)글로벌비엠에스
10221414220371,재방송,재방_신선농산,,,,10754052,"최조학,이은혜",3121105,식품1팀,102145,옥토주식회사
10401414336868,재방송,재방_가공농산,,,,10742734,"황새롬,황새롬",3121105,식품1팀,104881,산업회사법익스(주)형익스
10101414441465,재방송,재방_의류,,,,10608947,"권동인,최수만",3111205,생활2팀,105922,주식회사 지앤지
10051414541803,재방송,재방_주방용품,,,,10726195,"이서소,강동완",3111105,생활1팀,106298,주식회사토탈아트
10051414641803,재방송,재방_주방용품,,,,10752377,"이서소,강동완",3111105,생활1팀,106298,주식회사토탈아트
10201414740858,재방송,재방_건강식품,,,,10607375,심인혜,3121105,식품1팀,103625,주식회사포타원
10101414842057,생방송,F_의류,강주우,최소유,이인호,10764038,"권동인,최수만",3111205,생활2팀,100641,(주)패옹킴
10201414937291,생방송,건강식품,박이환,"이주규,이수완",임미라,10445813,박만이건,3121105,식품1팀,100002,산협경제지주㈜
10151415041712,생방송,보석,강주우,"박상언,박보경",이인호,10746964,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10151415141712,생방송,보석,강주우,"박상언,박보경",이인호,10748837,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10151415241712,생방송,보석,강주우,"박상언,박보경",이인호,10748839,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10151415341851,생방송,보석,강주우,"박상언,박보경",이인호,10747617,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10151415441851,생방송,보석,강주우,"박상언,박보경",이인호,10747618,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10151415541712,생방송,보석,강주우,"박상언,박보경",이인호,10752836,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10421415641390,생방송,가공수산,최상열,"최규좌,신유이",임미라,10736700,육경만,3121205,식품2팀,101089,주식회사아이비에이치
10051415721696,생방송,주방용품,국성훈,"박주혁B,이주영A",이인호,10764292,"이서소,유다솜",3111105,생활1팀,101991,주식회사파뷔에
10051415821696,생방송,주방용품,국성훈,"박주혁B,이주영A",이인호,10686995,"이서소,추조엽",3111105,생활1팀,101991,주식회사파뷔에
10051415921696,생방송,주방용품,국성훈,"박주혁B,이주영A",이인호,10686929,"이서소,유다솜",3111105,생활1팀,101991,주식회사파뷔에
10221416024916,생방송,신선농산,박이환,"이서경,최은경",윤주혁,10412061,"황새롬,황새롬",3121105,식품1팀,100002,산협경제지주㈜
10451416140646,생방송,가전,이상철B,강규주,임미라,10574165,"가길호,남주혜",3111105,생활1팀,106120,(주)더블윈
10421416236886,생방송,가공수산,최형소,박원이,윤주혁,10754433,임도석,3121205,식품2팀,105092,주식회사 수성심
10131416341455,생방송,잡화,이솔주,"하재원,박서희",이일환,10689248,"전승아,전승아",3111205,생활2팀,100003,(주)산업기업유통센터
10131416441457,생방송,잡화,이솔주,"하재원,박서희",이일환,10610299,"전승아,전승아",3111205,생활2팀,100003,(주)산업기업유통센터
